<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20140127,000000,303.2100000,305.8400000,297.1600000,298.7500000,4027540
MTSS,D,20140128,000000,298.8500000,304.3000000,297.3800000,299.5000000,2138760
MTSS,D,20140129,000000,300.8900000,304.2100000,291.2000000,293.0200000,3019080
MTSS,D,20140130,000000,293.8800000,295.8000000,289.1000000,291.2900000,2764670
MTSS,D,20140131,000000,293.0000000,294.3000000,285.5500000,287.8700000,1725650
MTSS,D,20140203,000000,289.4900000,291.2000000,285.5500000,289.0300000,2508880
MTSS,D,20140204,000000,287.5900000,302.4800000,286.0600000,296.9800000,4249970
MTSS,D,20140205,000000,298.0700000,302.4800000,294.0000000,297.9900000,3510300
MTSS,D,20140206,000000,297.8500000,304.0000000,295.7000000,296.0000000,2655070
MTSS,D,20140207,000000,297.7000000,301.7300000,297.4100000,299.0000000,2157910
MTSS,D,20140210,000000,300.5000000,303.7200000,298.6800000,299.5500000,1311180
MTSS,D,20140211,000000,300.0100000,305.2000000,299.5000000,302.5000000,2044190
MTSS,D,20140212,000000,304.9900000,305.8800000,301.5000000,303.1000000,1456430
MTSS,D,20140213,000000,301.9400000,302.1200000,294.0700000,294.7200000,2324600
MTSS,D,20140214,000000,295.8500000,298.3600000,295.3000000,296.4000000,1581810
MTSS,D,20140217,000000,297.5400000,300.0400000,296.6800000,297.3400000,1341970
MTSS,D,20140218,000000,297.8700000,299.4000000,293.5100000,295.5000000,2069170
MTSS,D,20140219,000000,295.5500000,296.3200000,287.0100000,287.3900000,3517180
MTSS,D,20140220,000000,285.0000000,285.4400000,281.2900000,282.0100000,4323740
MTSS,D,20140221,000000,284.5000000,288.8900000,283.5000000,285.5900000,2369070
MTSS,D,20140224,000000,285.5900000,288.1000000,283.0300000,285.5400000,1494740
MTSS,D,20140225,000000,286.1000000,287.0000000,279.0300000,281.7900000,2591160
MTSS,D,20140226,000000,283.1200000,283.1800000,275.7000000,276.2100000,2998590
MTSS,D,20140227,000000,277.1600000,279.5500000,263.2000000,271.3900000,5012540
MTSS,D,20140228,000000,272.4900000,276.5400000,267.3700000,276.2000000,2965070
MTSS,D,20140303,000000,260.3700000,264.0000000,228.1200000,239.6300000,9496730
MTSS,D,20140304,000000,244.2500000,258.3900000,244.0000000,254.0600000,6593100
MTSS,D,20140305,000000,256.6100000,258.2300000,249.0000000,256.5000000,2730100
MTSS,D,20140306,000000,256.5000000,264.4700000,250.0000000,259.2600000,4672230
MTSS,D,20140307,000000,258.3400000,260.2500000,252.2200000,252.8300000,2616870
MTSS,D,20140311,000000,252.0200000,252.8000000,246.5000000,246.8000000,2711210
MTSS,D,20140312,000000,243.9900000,244.0000000,233.0000000,237.5000000,3720230
MTSS,D,20140313,000000,239.3900000,240.2900000,235.0100000,236.4300000,3512790
MTSS,D,20140314,000000,232.9000000,235.9600000,226.4300000,235.0000000,5304440
MTSS,D,20140317,000000,234.8800000,248.7500000,234.0100000,245.6100000,7388010
MTSS,D,20140318,000000,247.7700000,262.4500000,242.1100000,260.7100000,7864930
MTSS,D,20140319,000000,261.0000000,263.9800000,251.0000000,257.7100000,4750060
MTSS,D,20140320,000000,256.0000000,261.4500000,252.5000000,259.6000000,4236890
MTSS,D,20140321,000000,254.9400000,259.2300000,251.1200000,256.1200000,4837340
MTSS,D,20140324,000000,257.4600000,263.9800000,257.2500000,260.0800000,3653850
MTSS,D,20140325,000000,260.3400000,268.9500000,252.6100000,265.0100000,4146360
MTSS,D,20140326,000000,265.5000000,273.0000000,265.5000000,271.2100000,3444390
MTSS,D,20140327,000000,271.2600000,273.5200000,262.5300000,263.5000000,3135750
MTSS,D,20140328,000000,265.5000000,272.9000000,265.0300000,272.5800000,4664130
MTSS,D,20140331,000000,272.9900000,276.2000000,269.3000000,271.0000000,3441420
MTSS,D,20140401,000000,271.1700000,273.4700000,266.0100000,271.5000000,2918310
MTSS,D,20140402,000000,273.8900000,273.9900000,267.5000000,269.0000000,3543410
MTSS,D,20140403,000000,269.0000000,272.6000000,267.0200000,268.5000000,1894860
MTSS,D,20140404,000000,268.5300000,269.6700000,264.1200000,269.0000000,2317490
MTSS,D,20140407,000000,267.0000000,267.0000000,256.5000000,259.5000000,3609020
MTSS,D,20140408,000000,259.5000000,260.0000000,254.1200000,258.0000000,1791940
MTSS,D,20140409,000000,258.1400000,258.4400000,250.1200000,252.0000000,3698270
MTSS,D,20140410,000000,253.0100000,256.4500000,250.2000000,252.4500000,2760470
MTSS,D,20140411,000000,249.8200000,256.5300000,246.6300000,253.6000000,4130050
MTSS,D,20140414,000000,246.5900000,249.9900000,245.6100000,248.0000000,3181110
MTSS,D,20140415,000000,247.6600000,247.9500000,236.9000000,240.0000000,5049600
MTSS,D,20140416,000000,241.2400000,243.4000000,237.0000000,243.0000000,5092380
MTSS,D,20140417,000000,243.9900000,249.6600000,243.0800000,248.8000000,3298600
MTSS,D,20140418,000000,256.3200000,259.1100000,253.3400000,258.9000000,3132940
MTSS,D,20140421,000000,258.2900000,258.3000000,253.8100000,256.0000000,3302820
MTSS,D,20140422,000000,255.0500000,260.0000000,253.0200000,258.7000000,2751380
MTSS,D,20140423,000000,258.6500000,259.5100000,255.8800000,258.0000000,4033740
MTSS,D,20140424,000000,258.3000000,259.2800000,250.7000000,253.5000000,6304110
MTSS,D,20140425,000000,252.4000000,273.9900000,249.1200000,250.5300000,4813440
MTSS,D,20140428,000000,250.0000000,254.5400000,245.8800000,253.6900000,3304730
MTSS,D,20140429,000000,253.8100000,259.5000000,253.8100000,257.9700000,3227580
MTSS,D,20140430,000000,256.5800000,259.2900000,254.5000000,258.5000000,2278910
MTSS,D,20140502,000000,256.9700000,260.9000000,254.7300000,259.9000000,970450
MTSS,D,20140505,000000,256.1700000,259.3300000,253.6700000,257.0000000,1808080
MTSS,D,20140506,000000,256.4500000,258.9000000,255.0000000,258.0000000,2142630
MTSS,D,20140507,000000,256.1400000,269.0000000,256.1100000,268.0000000,3820720
MTSS,D,20140508,000000,268.1200000,272.8000000,267.0000000,269.3700000,2083700
MTSS,D,20140512,000000,269.7700000,270.3900000,265.1200000,266.0000000,1503470
MTSS,D,20140513,000000,266.3100000,272.8000000,266.0100000,270.9200000,2336970
MTSS,D,20140514,000000,271.1500000,271.5000000,266.0000000,269.0000000,1146020
MTSS,D,20140515,000000,268.5000000,271.2000000,266.5700000,266.5700000,1297220
MTSS,D,20140516,000000,266.3700000,268.8400000,266.0700000,267.5100000,1003750
MTSS,D,20140519,000000,268.0600000,271.5000000,267.5200000,270.9000000,2331070
MTSS,D,20140520,000000,271.0000000,275.9500000,269.0000000,273.7400000,3260920
MTSS,D,20140521,000000,274.1000000,277.3000000,272.5000000,276.3000000,3216110
MTSS,D,20140522,000000,277.3900000,278.0000000,275.0000000,276.0400000,1904710
MTSS,D,20140523,000000,276.6900000,281.0000000,275.7500000,280.4000000,1791930
MTSS,D,20140526,000000,280.8800000,283.7000000,280.0100000,281.8000000,1216600
MTSS,D,20140527,000000,281.8000000,281.8000000,271.1000000,275.0000000,2549410
MTSS,D,20140528,000000,275.1100000,280.8800000,273.1100000,279.8000000,1700240
MTSS,D,20140529,000000,280.0300000,286.3900000,279.7600000,284.2300000,1783650
MTSS,D,20140530,000000,284.1200000,286.6400000,282.2200000,282.5000000,1790760
MTSS,D,20140602,000000,285.3900000,291.3700000,285.3900000,290.0000000,2212510
MTSS,D,20140603,000000,289.4300000,290.2400000,284.0100000,290.2400000,1977460
MTSS,D,20140604,000000,290.3400000,290.7800000,286.7300000,290.4900000,1646550
MTSS,D,20140605,000000,290.3100000,299.7500000,288.4100000,297.0000000,4042290
MTSS,D,20140606,000000,296.8500000,305.3900000,292.0700000,303.3000000,2827800
MTSS,D,20140609,000000,303.1000000,308.7800000,297.5500000,297.5500000,1799280
MTSS,D,20140610,000000,297.7800000,302.6400000,294.6000000,296.6300000,1525470
MTSS,D,20140611,000000,296.9900000,301.2000000,293.1100000,301.2000000,1764320
MTSS,D,20140616,000000,297.9800000,307.5000000,296.3400000,305.7500000,6190030
MTSS,D,20140617,000000,305.0000000,308.2900000,300.1100000,301.0000000,1891660
MTSS,D,20140618,000000,302.0000000,304.9500000,298.6000000,303.0000000,1753990
MTSS,D,20140619,000000,304.7100000,308.0000000,303.1200000,307.4200000,2291590
MTSS,D,20140620,000000,307.4000000,308.0000000,304.6300000,308.0000000,1771780
MTSS,D,20140623,000000,307.9400000,311.6900000,304.7000000,306.1500000,2119790
MTSS,D,20140624,000000,306.4100000,316.0000000,305.6300000,316.0000000,2201860
MTSS,D,20140625,000000,315.0100000,315.5000000,302.5700000,302.7100000,2517600
MTSS,D,20140626,000000,303.9900000,304.8700000,295.0300000,299.6000000,2769720
MTSS,D,20140627,000000,300.3500000,305.9900000,297.1200000,305.9900000,1874640
MTSS,D,20140630,000000,304.2000000,305.6000000,298.1000000,302.0100000,2224920
MTSS,D,20140701,000000,301.5100000,307.9200000,297.7000000,307.2000000,2857170
MTSS,D,20140702,000000,308.0000000,317.8300000,307.2000000,315.7800000,2872040
MTSS,D,20140703,000000,316.0300000,324.4800000,314.1400000,324.0000000,4004130
MTSS,D,20140704,000000,311.7300000,311.9900000,297.5000000,298.5200000,3339310
MTSS,D,20140707,000000,299.9900000,306.5000000,298.5200000,304.6500000,1952990
MTSS,D,20140708,000000,305.0000000,308.7800000,295.1300000,296.1500000,3403280
MTSS,D,20140709,000000,295.5500000,297.0000000,290.2300000,296.7000000,1994910
MTSS,D,20140710,000000,297.2100000,299.9000000,287.7600000,292.5100000,2627570
MTSS,D,20140711,000000,292.5500000,297.7500000,290.4100000,296.9000000,1574500
MTSS,D,20140714,000000,297.8800000,299.7500000,296.6100000,298.4900000,1540930
MTSS,D,20140715,000000,298.5400000,301.9800000,292.6100000,298.3600000,2060770
MTSS,D,20140716,000000,298.1100000,301.1700000,295.3500000,298.0000000,2102800
MTSS,D,20140717,000000,297.1100000,297.9700000,285.6400000,290.3800000,2600060
MTSS,D,20140718,000000,286.0000000,288.9900000,278.2100000,286.8000000,3497640
MTSS,D,20140721,000000,285.8800000,285.8800000,273.0200000,275.2000000,4120160
MTSS,D,20140722,000000,276.4500000,280.0000000,270.2600000,276.5000000,3360980
MTSS,D,20140723,000000,276.7400000,279.7500000,268.8800000,272.9800000,1843820
MTSS,D,20140724,000000,272.9600000,275.0000000,270.1900000,271.9900000,1551730
MTSS,D,20140725,000000,271.4900000,272.9000000,265.6000000,266.9900000,3092130
MTSS,D,20140728,000000,265.0000000,265.9500000,257.3000000,260.5000000,3667260
MTSS,D,20140729,000000,260.4900000,272.4300000,259.3400000,269.3000000,2425040
MTSS,D,20140730,000000,266.9800000,278.3000000,266.6600000,271.5200000,3016140
MTSS,D,20140731,000000,273.0900000,279.4500000,272.5100000,275.9100000,1919750
MTSS,D,20140801,000000,278.0100000,279.6500000,274.3200000,278.6000000,2730920
MTSS,D,20140804,000000,279.9800000,284.7000000,277.2000000,282.1600000,2137470
MTSS,D,20140805,000000,283.3900000,283.8200000,272.3000000,275.0000000,1639120
MTSS,D,20140806,000000,273.1000000,275.7500000,267.5300000,268.0000000,1797910
MTSS,D,20140807,000000,267.6800000,268.9400000,261.7000000,268.7900000,1805730
MTSS,D,20140808,000000,268.2400000,277.3000000,266.0900000,274.8500000,2685040
MTSS,D,20140811,000000,276.5100000,281.7800000,275.7200000,276.0000000,1661190
MTSS,D,20140812,000000,277.4900000,282.5300000,275.0000000,280.6000000,2488150
MTSS,D,20140813,000000,280.6000000,289.3200000,280.2000000,288.5000000,2086990
MTSS,D,20140814,000000,289.6500000,295.4400000,285.5100000,294.0000000,2067070
MTSS,D,20140815,000000,294.7700000,299.6600000,291.2800000,298.0000000,1505900
MTSS,D,20140818,000000,297.4100000,298.9500000,291.7700000,293.0000000,1080390
MTSS,D,20140819,000000,293.2000000,295.9700000,286.5000000,290.2500000,2729550
MTSS,D,20140820,000000,289.6100000,292.6000000,286.2700000,292.2100000,1808080
MTSS,D,20140821,000000,291.9900000,299.9900000,291.2900000,297.4600000,1626150
MTSS,D,20140822,000000,298.0000000,298.5200000,287.5100000,291.1300000,1717360
MTSS,D,20140825,000000,292.8600000,296.6100000,291.5300000,294.5000000,863240
MTSS,D,20140826,000000,295.4800000,296.9900000,292.2000000,293.2200000,1686050
MTSS,D,20140827,000000,294.1900000,299.3900000,293.7000000,299.0100000,2094650
MTSS,D,20140828,000000,298.5000000,299.5000000,288.0000000,295.8000000,4023990
MTSS,D,20140829,000000,294.9000000,297.0000000,281.1000000,281.8700000,4061720
MTSS,D,20140901,000000,282.9900000,288.0000000,276.0800000,278.5000000,2818730
MTSS,D,20140902,000000,279.5200000,282.6000000,275.5600000,282.0000000,2718190
MTSS,D,20140903,000000,282.6700000,293.6700000,280.3200000,286.0000000,3467080
MTSS,D,20140904,000000,286.9900000,293.5000000,286.9900000,290.1300000,1769090
MTSS,D,20140905,000000,288.6200000,303.2000000,287.5100000,298.0000000,4105990
MTSS,D,20140908,000000,297.8000000,306.5000000,295.7800000,297.2200000,3160350
MTSS,D,20140909,000000,298.5600000,303.9800000,295.0100000,296.5000000,2071720
MTSS,D,20140910,000000,295.0200000,298.2000000,292.5600000,292.7800000,1342150
MTSS,D,20140911,000000,293.9900000,297.2200000,292.5000000,293.0000000,1915190
MTSS,D,20140912,000000,293.5700000,296.6300000,290.5600000,296.5100000,2517680
MTSS,D,20140915,000000,295.1100000,299.5000000,287.6700000,292.0100000,3942380
MTSS,D,20140916,000000,292.4000000,296.0000000,288.5000000,295.4000000,2864340
MTSS,D,20140917,000000,284.8000000,284.9700000,263.0100000,273.7000000,18236800
MTSS,D,20140918,000000,273.8000000,283.0000000,273.5000000,275.2900000,5871780
MTSS,D,20140919,000000,278.2500000,284.0000000,272.7000000,274.0000000,8159950
MTSS,D,20141003,000000,248.0000000,254.0000000,235.0000000,246.4100000,9206490
MTSS,D,20141006,000000,248.9900000,253.3500000,248.7000000,252.0900000,4649440
MTSS,D,20141007,000000,251.3000000,252.9900000,244.8000000,245.8700000,4111850
MTSS,D,20141008,000000,244.4200000,246.3200000,240.6000000,241.6000000,3603240
MTSS,D,20141009,000000,244.1000000,245.8700000,230.3300000,232.4500000,6857870
MTSS,D,20141010,000000,229.1100000,229.9900000,224.5300000,226.3000000,5884450
MTSS,D,20141013,000000,220.9000000,223.7100000,214.2500000,221.0000000,5794750
MTSS,D,20141014,000000,220.5000000,225.2600000,219.1300000,221.4500000,4006340
MTSS,D,20141015,000000,220.0400000,222.9900000,217.2500000,220.1000000,2542070
MTSS,D,20141016,000000,221.1500000,224.0700000,215.0000000,219.8000000,4776420
MTSS,D,20141017,000000,220.2300000,228.3800000,219.1000000,228.1500000,4616500
MTSS,D,20141020,000000,228.3000000,232.7000000,224.5100000,227.8200000,5400020
MTSS,D,20141021,000000,227.1300000,230.3200000,224.6500000,228.5000000,2364880
MTSS,D,20141022,000000,230.0000000,236.0200000,228.5200000,234.6000000,3690230
MTSS,D,20141023,000000,233.7000000,233.9500000,225.0700000,231.9800000,5069160
MTSS,D,20141024,000000,230.6500000,230.9900000,226.5000000,230.0000000,1487780
MTSS,D,20141027,000000,232.7500000,234.9800000,231.1900000,234.2900000,2242460
MTSS,D,20141028,000000,233.9900000,241.6400000,233.8000000,238.0000000,3544920
MTSS,D,20141029,000000,239.0800000,242.4900000,236.0000000,239.5000000,2708570
MTSS,D,20141030,000000,238.5000000,254.9900000,238.1000000,247.5500000,8907160
MTSS,D,20141031,000000,250.6700000,256.7000000,249.3900000,255.0000000,6378070
MTSS,D,20141103,000000,255.1500000,257.0000000,252.1600000,255.9100000,1526440
MTSS,D,20141105,000000,253.8000000,258.8900000,251.0000000,257.5500000,3532790
MTSS,D,20141106,000000,258.5000000,262.2800000,257.0000000,257.5900000,5334040
MTSS,D,20141107,000000,257.0000000,259.1700000,251.5400000,255.5000000,4468400
MTSS,D,20141110,000000,255.5000000,260.2700000,255.5000000,258.5000000,1882780
MTSS,D,20141111,000000,258.5600000,264.8900000,258.0100000,260.8600000,2063540
MTSS,D,20141112,000000,261.1800000,263.4500000,258.0000000,262.0200000,1622880
MTSS,D,20141113,000000,262.0500000,264.4600000,255.5000000,256.0000000,2367890
MTSS,D,20141114,000000,254.8000000,257.0000000,250.1500000,253.5000000,3129100
MTSS,D,20141117,000000,252.8800000,254.6700000,252.0100000,254.5000000,1395750
MTSS,D,20141118,000000,255.0000000,259.1600000,251.5000000,257.4000000,2002920
MTSS,D,20141119,000000,257.4300000,259.5000000,254.3000000,254.9700000,1028350
MTSS,D,20141120,000000,256.2000000,260.3000000,256.1500000,258.2000000,3375470
MTSS,D,20141121,000000,259.0000000,259.3000000,256.0700000,258.7000000,1662210
MTSS,D,20141124,000000,259.2500000,259.6900000,254.7500000,255.3000000,1800320
MTSS,D,20141125,000000,255.5000000,259.9000000,254.3300000,258.7000000,1472990
MTSS,D,20141126,000000,258.0000000,260.0000000,257.0100000,260.0000000,2638200
MTSS,D,20141127,000000,259.1500000,260.3000000,255.0200000,257.0000000,2340220
MTSS,D,20141128,000000,256.0300000,257.0000000,241.0200000,251.0000000,4575020
MTSS,D,20141201,000000,249.8000000,253.9000000,248.5500000,251.0000000,5417850
MTSS,D,20141202,000000,251.5000000,255.0000000,244.0000000,252.9500000,3903590
MTSS,D,20141203,000000,252.1000000,254.9500000,244.2000000,248.5000000,4185280
MTSS,D,20141204,000000,250.1000000,250.9500000,233.3000000,238.5000000,4058750
MTSS,D,20141205,000000,237.5000000,238.0000000,221.1000000,222.5000000,4509490
MTSS,D,20141208,000000,225.0000000,225.4500000,204.1000000,212.0000000,5006540
MTSS,D,20141209,000000,209.6000000,210.1000000,196.2500000,205.4000000,7009560
MTSS,D,20141210,000000,206.0000000,207.5000000,201.0500000,204.5000000,5325860
MTSS,D,20141211,000000,204.0000000,209.7500000,197.2500000,199.4500000,4067680
MTSS,D,20141212,000000,197.0500000,201.0000000,190.0000000,196.5000000,3529280
MTSS,D,20141215,000000,197.0000000,198.9500000,171.0500000,176.9000000,9589480
MTSS,D,20141216,000000,169.9500000,183.7000000,154.1000000,172.0000000,7987330
MTSS,D,20141217,000000,172.7500000,179.0000000,154.2000000,158.5000000,11803040
MTSS,D,20141218,000000,168.1000000,213.8500000,167.5000000,198.5000000,26890410
MTSS,D,20141219,000000,200.2500000,208.0000000,190.0500000,192.0000000,11735780
MTSS,D,20141222,000000,196.0000000,198.0000000,185.5500000,187.0000000,5579390
MTSS,D,20141223,000000,189.8000000,189.8000000,170.4000000,176.9500000,3977290
MTSS,D,20141224,000000,175.1000000,186.6000000,171.0500000,172.9000000,3970440
MTSS,D,20141225,000000,175.0000000,179.9000000,171.0000000,175.0000000,2378920
MTSS,D,20141226,000000,175.7000000,177.8500000,173.0000000,174.0000000,2040230
MTSS,D,20141229,000000,174.9500000,185.4500000,174.1500000,179.7500000,2461120
MTSS,D,20141230,000000,176.9000000,178.8500000,168.8000000,169.0500000,2678670
MTSS,D,20150105,000000,168.5500000,174.9000000,168.1500000,174.7000000,1595290
MTSS,D,20150106,000000,173.4500000,182.6500000,173.0500000,179.9000000,2186070
MTSS,D,20150108,000000,182.4000000,190.2000000,182.4000000,190.0500000,3987020
